Pandemic,Consumption_1,Consumption_2,Close NASDQ,Net Income (in millions),SPOT EXCHANGE RATE - EURO AREA,"UNITED KINGDOM -- SPOT EXCHANGE RATE, US$/POUND (1/RXI_N.B.UK)","JAPAN -- SPOT EXCHANGE RATE, YEN/US$","Market yield on U.S. Treasury securities at 10-year   constant maturity, quoted on investment basis",Unemployment,Commercial and Industral loans,Government investment,Pandemic1
0.000107558,0.586172294,0.281919262,0.542480318,0.480134457,0.492462312,0.728275862,0.632543103,0.508474576,0.343157242,0.502580645,0.139668468,0
0.000107558,0.586172272,0.281919252,0.571649647,0.480134457,0.706030151,0.728275862,0.643318966,0.508474576,0.343157242,0.502580645,0.139668468,0
0.000107558,0.586172294,0.281919262,0.564013513,0.480134457,0.469849246,0.351724138,0.692887931,0.559322034,0.343157242,0.502580645,0.139668809,0
0.000107558,0.586172272,0.281919252,0.564307958,0.480134457,0.628140704,0.524137931,0.625,0.525423729,0.343157242,0.502580645,0.139668468,0
0.000107558,0.586173738,0.281920286,0.557400042,0.480134457,0.567839196,0.544827586,0.625,0.576271186,0.343157242,0.502580645,0.139668468,0
0.000107558,0.586172272,0.281919252,0.541186335,0.480134457,0.391959799,0.496551724,0.71012931,0.491525424,0.343157242,0.502580645,0.139668468,0
0.000107558,0.586172294,0.281919262,0.562892982,0.480134457,0.58040201,0.417931034,0.592672414,0.491525424,0.34315724,0.502580645,0.139668468,0
0.000107558,0.586172272,0.281919252,0.527912857,0.480134457,0.228643216,0.377931034,0.584051724,0.440677966,0.343157242,0.502580645,0.139668468,0
0.000107558,0.586172294,0.281919262,0.565977613,0.480134457,0.32160804,0.431724138,0.679956897,0.542372881,0.343157242,0.502580645,0.139668468,0
0.000107558,0.586172272,0.281919252,0.602672802,0.480134457,0.459798995,0.451034483,0.688577586,0.627118644,0.343157242,0.502580645,0.139668468,0
0.000107558,0.586172294,0.281919262,0.560559695,0.480134457,0.595477387,0.526896552,0.613146552,0.508474576,0.343157242,0.502580645,0.139668468,0
0.000107558,0.586172288,0.28191922,0.585003788,0.480134457,0.615577889,0.434482759,0.621767241,0.542372881,0.343157242,0.502580645,0.139668468,0
0.000107558,0.586131777,0.282151084,0.572441041,1,0.351758794,0.295172414,0.619612069,0.525423729,0.352162643,0.51483871,0.139668468,0
0.000107558,0.5861712,0.281918459,0.569107935,0.480134457,0.557788945,0.456551724,0.645474138,0.491525424,0.357533922,0.495268817,0.139668468,0
0.000107558,0.586171222,0.281918469,0.562136278,0.480134457,0.525125628,0.503448276,0.628232759,0.508474576,0.357533923,0.495268817,0.139668468,0
0.000107558,0.580848304,0.283237186,0.589751869,0.480134457,0.386934673,0.292413793,0.613146552,0.542372881,0.357533922,0.495268817,0.139668468,0
0.000107558,0.58926569,0.268711407,0.563233964,0.480134457,0.587939698,0.384827586,0.617456897,0.542372881,0.357533923,0.495268817,0.139668468,0
0.000107558,0.589265673,0.268711438,0.554413558,0.480134457,0.703517588,0.689655172,0.566810345,0.474576271,0.357533922,0.495268817,0.139668468,0
0.000107558,0.58926569,0.268711407,0.564793343,0.480134457,0.522613065,0.48,0.623922414,0.508474576,0.357533922,0.495268817,0.139668468,0
0.000107558,0.589265673,0.268711438,0.569864639,0.480134457,0.630653266,0.473103448,0.645474138,0.508474576,0.357533923,0.495268817,0.033658738,0
0.000107558,0.58926569,0.268711407,0.553495248,0.480134457,0.505025126,0.430344828,0.627155172,0.474576271,0.357533922,0.495268817,0.147854403,0
0.000107558,0.588999689,0.268517065,0.568703777,0.480134457,0.515075377,0.659310345,0.576508621,0.423728814,0.357533922,0.495268817,0.147854403,0
0.000107558,0.589184725,0.268652297,0.570962324,0.480134457,0.454773869,0.453793103,0.600215517,0.542372881,0.357533923,0.495268817,0.147854403,0
0.000107558,0.589184741,0.268652265,0.560253403,0.480134457,0.381909548,0.337931034,0.688577586,0.508474576,0.357533922,0.475698925,0.147854403,0
0.000107558,0.589184741,0.268652265,0.560773197,0.480134457,0.575376884,0.48137931,0.690732759,0.576271186,0.357533923,0.495268817,0.147854062,0
0.000107558,0.589184725,0.268652297,0.549388234,0.480134457,0.690954774,0.477241379,0.580818966,0.491525424,0.357533922,0.495268817,0.147854403,0
0.000107558,0.589184719,0.268652255,0.574300789,0.480134457,0.341708543,0.477241379,0.72737069,0.610169492,0.357533922,0.495268817,0.147854403,0
0.000107558,0.589184725,0.268652297,0.536063144,0.480134457,0.502512563,0.510344828,0.641163793,0.491525424,0.357533923,0.495268817,0.147854403,0
0.000107558,0.589184741,0.268652265,0.567150039,0.480134457,0.532663317,0.373793103,0.651939655,0.576271186,0.357533922,0.495268817,0.147854403,0
0.000107558,0.589184741,0.268652265,0.540499012,0.480134457,0.613065327,0.656551724,0.600215517,0.542372881,0.357533922,0.495268817,0.147854403,0
0.000107558,0.589184725,0.268652297,0.556337047,0.480134457,0.266331658,0.382068966,0.626077586,0.542372881,0.357533923,0.495268817,0.147854403,0
0.000107558,0.589184741,0.268652265,0.643908493,0.480134457,0.221105528,0.379310345,0.634698276,0.440677966,0.357533922,0.495268817,0.147854403,0
0.000107558,0.589184741,0.268652265,0.559121309,0.480134457,0.638190955,0.6,0.563577586,0.423728814,0.357533923,0.495268817,0.147854062,0
0.000107558,0.589184725,0.268652297,0.577032875,0.480134457,0.577889447,0.59862069,0.663793103,0.525423729,0.357533922,0.51483871,0.147854403,0
0.000107558,0.589223474,0.268419123,0.554015041,0.480134457,0.447236181,0.446896552,0.668103448,0.491525424,0.352162643,0.522150537,0.147854403,0
0.000107558,0.589187633,0.26865445,0.55953139,0.480134457,0.658291457,0.219310345,0.60237069,0.474576271,0.346426335,0.522150537,0.147854403,0
0.000107558,0.58918765,0.268654417,0.58904142,0.480134457,0.381909548,0.47862069,0.668103448,0.491525424,0.346426335,0.522150537,0.147854403,0
0.000107558,0.580770265,0.283180197,0.573157132,0.480134457,0.48241206,0.587586207,0.586206897,0.474576271,0.346426335,0.522150537,0.147854403,0
0.000107558,0.592839703,0.264233482,0.549671399,0.480134457,0.464824121,0.489655172,0.623922414,0.508474576,0.346426334,0.522150537,0.147854403,0
0.000107558,0.592839702,0.264233481,0.5727761,0.480134457,0.557788945,0.419310345,0.59375,0.508474576,0.346426335,0.522150537,0.147854403,0
0.000107558,0.592839702,0.264233481,0.537882279,0.480134457,0.665829146,0.514482759,0.600215517,0.525423729,0.346426335,0.522150537,0.147854062,0
0.000107558,0.592839702,0.264233481,0.560963853,0.480134457,0.542713568,0.435862069,0.64762931,0.627118644,0.346426335,0.522150537,0.147854403,0
0.000107558,0.592839702,0.264233481,0.564296677,0.480134457,0.522613065,0.48,0.623922414,0.508474576,0.346426335,0.522150537,0.147854403,0
0.000107558,0.592839718,0.264233449,0.549053457,0.480134457,0.793969849,0.517241379,0.610991379,0.474576271,0.346426335,0.522150537,0.147854403,0
0.000107558,0.592839702,0.264233481,0.542162463,0.480134457,0.59798995,0.531034483,0.586206897,0.423728814,0.346426335,0.522150537,0.147854403,0
0.000107558,0.592839702,0.264233481,0.610748067,0.480134457,0.467336683,0.524137931,0.595905172,0.576271186,0.346426334,0.522150537,0.147854403,0
0.000107558,0.592839702,0.264233481,0.554384791,0.480134457,0.590452261,0.514482759,0.525862069,0.474576271,0.346426335,0.522150537,0.147854403,0
0.000107558,0.592839702,0.264233481,0.565024331,0.480134457,0.376884422,0.506206897,0.67887931,0.542372881,0.346426335,0.522150537,0.147854403,0
0.000107558,0.592839723,0.26423349,0.601904816,0.480134457,0.522613065,0.467586207,0.620689655,0.491525424,0.346426335,0.522150537,0.147854403,0
0.000107558,0.592839702,0.264233481,0.563268373,0.480134457,0.64321608,0.56137931,0.533405172,0.440677966,0.346426335,0.522150537,0.147854062,0
0.000107558,0.605097455,0.24542438,0.573041779,0.480134457,0.891959799,0.542068966,0.615301724,0.542372881,0.340690027,0.529462365,0.262050067,0
0.000107558,0.592839702,0.264233481,0.554303847,0.480134457,0.459798995,0.475862069,0.565732759,0.474576271,0.346426334,0.522150537,0.147854403,0
0.000107558,0.592839718,0.264233449,0.579995949,0.480134457,0.439698492,0.339310345,0.637931034,0.542372881,0.346426335,0.522150537,0.147854403,0
0.000107558,0.592839702,0.264233481,0.509637465,0.480134457,0.472361809,0.762758621,0.690732759,0.559322034,0.346426335,0.522150537,0.147854403,0
0.000107558,0.592839702,0.264233481,0.589087674,0.480134457,0.623115578,0.576551724,0.683189655,0.593220339,0.346426335,0.51483871,0.147854403,0
0.000107558,0.592816892,0.264347504,0.545212122,0.480134457,0.552763819,0.47862069,0.578663793,0.423728814,0.352162643,0.52172043,0.147854403,0
0.000107558,0.592842094,0.264235251,0.518734829,0.480134457,0.366834171,0.424827586,0.723060345,0.508474576,0.350682476,0.52172043,0.147854062,0
0.000107558,0.592842094,0.264235251,0.552848257,0.480134457,0.452261307,0.459310345,0.619612069,0.491525424,0.350682475,0.52172043,0.147854403,0
0.000107558,0.580772657,0.283181968,0.568634396,0.480134457,0.442211055,0.386206897,0.576508621,0.457627119,0.350682476,0.52172043,0.147854403,0
0.000107558,0.591511504,0.286937723,0.581509357,0.480134457,0.527638191,0.548965517,0.66487069,0.576271186,0.350682475,0.52172043,0.147854403,0
0.000107558,0.591511505,0.286937723,0.576183946,0.480134457,0.449748744,0.390344828,0.715517241,0.525423729,0.350682476,0.52172043,0.147854403,0
0.000107558,0.591511504,0.286937723,0.580666068,0.480134457,0.625628141,0.474482759,0.601293103,0.525423729,0.350682476,0.52172043,0.147854403,0
0.000107558,0.591511504,0.286937723,0.553079244,0.480134457,0.329145729,0.424827586,0.654094828,0.525423729,0.350682475,0.52172043,0.147854403,0
0.000107558,0.591511505,0.286937723,0.568235879,0.480134457,0.615577889,0.537931034,0.577586207,0.440677966,0.350682476,0.52172043,0.147854403,0
0.000107558,0.591511504,0.286937723,0.549319135,0.480134457,0.56281407,0.583448276,0.556034483,0.491525424,0.350682476,0.52172043,0.147854403,0
0.000107558,0.591511504,0.286937723,0.60668759,0.480134457,0.522613065,0.308965517,0.636853448,0.508474576,0.350682475,0.52172043,0.147854062,0
0.000107558,0.591511505,0.286937723,0.594054899,0.480134457,0.587939698,0.593103448,0.59375,0.576271186,0.350682476,0.52172043,0.147854403,0
0.000107558,0.591511504,0.286937723,0.542595953,0.480134457,0.567839196,0.422068966,0.686422414,0.627118644,0.350682475,0.52172043,0.147854403,0
0.000107558,0.591511504,0.286937723,0.558780327,0.480134457,0.670854271,0.551724138,0.657327586,0.559322034,0.350682476,0.52172043,0.147854403,0
0.000107558,0.591511467,0.286937746,0.56299113,0.480134457,0.5,0.430344828,0.637931034,0.491525424,0.350682476,0.52172043,0.147854403,0
0.000107558,0.591511504,0.286937723,0.557330661,0.480134457,0.439698492,0.489655172,0.610991379,0.508474576,0.350682475,0.52172043,0.147854403,0
0.000107558,0.602441062,0.290832865,0.546754579,0.480134457,0.592964824,0.466206897,0.613146552,0.491525424,0.349202308,0.535483871,0.262050067,0
0.000107558,0.591511504,0.286937723,0.562234427,0.480134457,0.610552764,0.526896552,0.632543103,0.423728814,0.350682475,0.52172043,0.147854062,0
0.000107558,0.591511504,0.286937723,0.566699627,0.480134457,0.648241206,0.544827586,0.577586207,0.525423729,0.350682476,0.52172043,0.147854403,0
0.000107558,0.591511505,0.286937723,0.533434848,0.480134457,0.698492462,0.588965517,0.606681034,0.457627119,0.350682475,0.51483871,0.147854403,0
0.000107558,0.602435403,0.290828678,0.620238027,0,0.592964824,0.572413793,0.568965517,0.610169492,0.350682476,0.507956989,0.262050067,0
0.000107558,0.591508231,0.2869353,0.594314936,0.480134457,0.472361809,0.377931034,0.634698276,0.474576271,0.35349802,0.511397849,0.147854403,0
0.000107558,0.59150823,0.286935301,0.567600733,0.480134457,0.608040201,0.503448276,0.677801724,0.542372881,0.35349802,0.511397849,0.147854403,0
0.000107558,0.580769383,0.283179545,0.5943265,0.480134457,0.459798995,0.511724138,0.667025862,0.525423729,0.35349802,0.511397849,0.147854403,0
0.000107558,0.586702441,0.278166063,0.572481372,0.480134457,0.35678392,0.485517241,0.613146552,0.542372881,0.35349802,0.511397849,0.147854062,0
0.000107558,0.586702419,0.278166054,0.564025076,0.480134457,0.394472362,0.413793103,0.568965517,0.610169492,0.35349802,0.511397849,0.147854403,0
0.000107558,0.586702441,0.278166063,0.554667673,0.480134457,0.613065327,0.473103448,0.506465517,0.508474576,0.35349802,0.511397849,0.147854403,0
0.000107558,0.586702441,0.278166063,0.594072385,0.480134457,0.716080402,0.52137931,0.609913793,0.491525424,0.35349802,0.511397849,0.147854403,0
0.000107558,0.586702419,0.278166054,0.588914504,0.480134457,0.761306533,0.68137931,0.610991379,0.525423729,0.35349802,0.511397849,0.147854403,0
0.000107558,0.592822933,0.273289545,0.538864329,0.480134457,0.809045226,0.597241379,0.57112069,0.491525424,0.354833397,0.507956989,0.115314034,0
0.000107558,0.586517368,0.278030854,0.603533577,0.480134457,0.484924623,0.548965517,0.631465517,0.559322034,0.35349802,0.511397849,0.115314375,0
0.000107558,0.586704984,0.278167922,0.559161641,0.480134457,0.545226131,0.569655172,0.631465517,0.593220339,0.35349802,0.511397849,0.115314034,0
0.000107558,0.586704983,0.278167921,0.583744777,0.480134457,0.522613065,0.435862069,0.589439655,0.542372881,0.35349802,0.511397849,0.115314375,0
0.000107558,0.586704963,0.278167913,0.601835436,0.480134457,0.502512563,0.6,0.6875,0.542372881,0.35349802,0.511397849,0.115314034,0
0.000107558,0.586704983,0.278167921,0.590635772,0.480134457,0.640703518,0.513103448,0.549568966,0.457627119,0.35349802,0.511397849,0.115314375,0
0.000107558,0.586704984,0.278167922,0.53432439,0.480134457,0.806532663,0.797241379,0.482758621,0.542372881,0.35349802,0.511397849,0.115314034,0
0.000107558,0.586704962,0.278167911,0.558197076,0.480134457,0.768844221,0.571034483,0.575431034,0.474576271,0.35349802,0.511397849,0.115314375,0
0.000107558,0.586704984,0.278167922,0.61509735,0.480134457,0.35678392,0.362758621,0.589439655,0.559322034,0.35349802,0.511397849,0.115314034,0
0.000107558,0.586704983,0.278167921,0.537772567,0.480134457,0.346733668,0.291034483,0.703663793,0.576271186,0.35349802,0.511397849,0.115314375,0
0.000107558,0.586704963,0.278167913,0.523465425,0.480134457,0.618090452,0.593103448,0.600215517,0.559322034,0.35349802,0.51483871,0.115314034,0
0.000107558,0.586704983,0.278167921,0.565648195,0.480134457,0.618090452,0.571034483,0.668103448,0.491525424,0.35349802,0.525376344,0.115314375,0
0.000107558,0.586722145,0.278049718,0.545651253,0.480134457,0.658291457,0.55862069,0.644396552,0.610169492,0.352162643,0.525376344,0.115314034,0
0.000107558,0.586706966,0.278169394,0.476748357,0.480134457,0.432160804,0.313103448,0.720905172,0.610169492,0.347384318,0.525376344,0.115314375,0
0.000107558,0.586706988,0.278169404,0.402519205,0.480134457,0.452261307,0.336551724,0.590517241,0.389830508,0.347384318,0.525376344,0.115314034,0
0.000107558,0.580773929,0.283182885,0.646138273,0.480134457,0.429648241,0.382068966,0.525862069,0.542372881,0.347384318,0.525376344,0.115314375,0
0.000107558,0.590421268,0.274805974,0.523540447,0.480134457,0.271356784,0.383448276,0.661637931,0.593220339,0.347384318,0.525376344,0.115314034,0
0.000107558,0.590421266,0.274805973,0.401710889,0.480134457,0.414572864,0.526896552,0.566810345,0.525423729,0.347384318,0.525376344,0.115314375,0
0.000107558,0.590421273,0.274806015,0.616668575,0.480134457,0.492462312,0.313103448,0.563577586,0.474576271,0.347384318,0.525376344,0.115314034,0
0.000107558,0.590421267,0.274805973,0.622525342,0.480134457,0.625628141,0.515862069,0.654094828,0.559322034,0.347384318,0.525376344,0.115314375,0
0.000107558,0.590421267,0.274805974,0.578673199,0.480134457,0.763819095,0.579310345,0.502155172,0.457627119,0.347384318,0.525376344,0.115314034,0
0.000107558,0.590421267,0.274805973,0.635602804,0.480134457,0.605527638,0.566896552,0.560344828,0.644067797,0.347384318,0.525376344,0.115314375,0
0.000107558,0.590421289,0.274805983,0.625609974,0.480134457,0.738693467,0.626206897,0.554956897,0.491525424,0.347384318,0.525376344,0.115314034,0
0.000107558,0.59042125,0.274806005,0.55065345,0.480134457,0.422110553,0.471724138,0.595905172,0.457627119,0.34738432,0.525376344,0.115314375,0
0.000107558,0.600260588,0.266569367,0.557469141,0.480134457,0.286432161,0.433103448,0.745689655,0.525423729,0.342605994,0.535913978,0.196969671,0
0.000107558,0.590421288,0.274805983,0.551161679,0.480134457,0.43718593,0.376551724,0.668103448,0.610169492,0.347384318,0.525376344,0.196969671,0
0.000107558,0.590421268,0.274805974,0.555747873,0.480134457,0.552763819,0.470344828,0.550646552,0.474576271,0.347384318,0.525376344,0.115314034,0
0.000107558,0.590421267,0.274805973,0.633979685,0.480134457,0.452261307,0.535172414,0.589439655,0.440677966,0.347384318,0.525376344,0.115314375,0
0.000107558,0.590421251,0.274806006,0.609009313,0.480134457,0.51758794,0.442758621,0.658405172,0.474576271,0.347384318,0.525376344,0.115314034,0
0.000107558,0.590421288,0.274805982,0.507823689,0.480134457,0.379396985,0.416551724,0.67887931,0.576271186,0.347384318,0.525376344,0.115314375,0
0.000107558,0.590421268,0.274805974,0.527329324,0.480134457,0.452261307,0.325517241,0.532327586,0.457627119,0.347384318,0.525376344,0.196969671,0
0.000107558,0.590460356,0.274573095,0.507049781,0.480134457,0.535175879,0.426206897,0.655172414,0.406779661,0.347384318,0.51483871,0.115314034,0
0.000107558,0.590421268,0.274805974,0.605104801,0.480134457,0.768844221,0.499310345,0.488146552,0.593220339,0.347384318,0.526236559,0.115314375,0
0.000107558,0.590416885,0.274802768,0.602522759,0.480134457,0.56281407,0.6,0.658405172,0.542372881,0.352162643,0.526236559,0.115314034,0
0.000107558,0.590418361,0.274803824,0.584304901,0.480134457,0.736180905,0.52137931,0.630387931,0.508474576,0.349068024,0.526236559,0.115314375,0
0.000107558,0.590418361,0.274803823,0.574682102,0.480134457,0.477386935,0.482758621,0.614224138,0.525423729,0.349068026,0.526236559,0.115314034,0
0.000107558,0.580771025,0.283180736,0.578529078,0.480134457,0.314070352,0.391724138,0.639008621,0.457627119,0.349068024,0.526236559,0.115314375,0
0.000107558,0.588834428,0.275682046,0.637190952,0.480134457,0.552763819,0.533793103,0.695043103,0.576271186,0.349068024,0.526236559,0.115314034,0
0.000107558,0.58883445,0.275682056,0.57633963,0.480134457,0.502512563,0.528275862,0.600215517,0.457627119,0.349068024,0.526236559,0.115314375,0
0.000107558,0.588834428,0.275682046,0.515794601,0.480134457,0.72361809,0.602758621,0.636853448,0.457627119,0.349068026,0.526236559,0.115314034,0
0.000107558,0.58883445,0.275682056,0.552247801,0.480134457,0.432160804,0.423448276,0.573275862,0.457627119,0.349068024,0.526236559,0.115314375,0
0.000107558,0.588834428,0.275682046,0.551745212,0.480134457,0.41959799,0.486896552,0.613146552,0.525423729,0.349068024,0.526236559,0.115314034,0
0.000107558,0.588834429,0.275682047,0.560594104,0.480134457,0.41959799,0.435862069,0.627155172,0.559322034,0.349068026,0.526236559,0.115314375,0
0.000107558,0.588834449,0.275682055,0.480883856,0.480134457,0.645728643,0.635862069,0.594827586,0.508474576,0.349068024,0.526236559,0.115314034,0
0.000107558,0.588834429,0.275682047,0.572036319,0.480134457,0.376884422,0.453793103,0.6875,0.576271186,0.349068024,0.526236559,0.115314375,0
0.000107558,0.588834429,0.275682047,0.549469461,0.480134457,0.515075377,0.550344828,0.610991379,0.508474576,0.349068024,0.526236559,0.115314034,0
0.000107558,0.588834449,0.275682055,0.457282771,0.480134457,0.628140704,0.526896552,0.520474138,0.406779661,0.349068026,0.526236559,0.115314375,0
0.000107558,0.588834429,0.275682046,0.459939554,0.480134457,0.648241206,0.553103448,0.568965517,0.491525424,0.349068024,0.526236559,0.115314034,0
